Account,District,POS,Case Type,Date,Meter Number / Customer Number,Meter Type,Case Details,Action Taken,Error Code,Case Category,Case Severity,Status,Action Owner,Comment,source_year,Categories,FM team member
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20301245,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20159459,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20135057,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20312820,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20413013,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20130715,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20368908,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20085286,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20090940,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20135014,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20368615,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20287322,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20164133,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20292276,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20368888,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20159286,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20150970,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20092698,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20288746,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20166610,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20136027,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20099854,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20303291,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20131172,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20133192,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20367383,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20373022,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20321960,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20123051,ME514-V4,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20146632,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20101935,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20301112,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20320015,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20307749,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20128926,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20288218,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20142294,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20082579,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20305586,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20076266,ME514-V4,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-19,21170995,ME514-V5,Cyshield claimed that there are illogical data from the meter,case was investigated and the meter working fine,Migration issues,Migration Issues,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-19,21176013,ME514-V5,Cyshield claimed that there are illogical data from the meter,case was investigated and the meter working fine,Migration issues,Migration Issues,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-19,20385533,ME514-V4,Cyshield claimed that there are illogical data from the meter,case was investigated and the meter working fine,Migration issues,Migration Issues,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-19,21445363,ME514-V5,Cyshield claimed that there are illogical data from the meter,case was investigated and the meter working fine,Migration issues,Migration Issues,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20373680,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20389452,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20101464,ME514-V4,the meter was sent to the factory for maintenance,the meter was fixed,Card inlet house,Hardware,Major,Done,Factory,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20376677,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20283513,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20384280,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20386270,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20379027,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20388200,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20389248,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20374674,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20386624,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20391684,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20387797,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20299362,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20388063,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20089090,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20386622,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20373499,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20081867,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20371915,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20101030,ME514-V4,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20384268,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20388417,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20382291,ME514-V4,the meter was sent to the factory for maintenance,the meter was fixed,Card inlet house,Hardware,Major,Done,Factory,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20376711,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,20387331,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,21293086,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,21217577,ME514-V5,the meter was sent to the factory for maintenance,the meter was fixed,Card inlet house,Hardware,Major,Done,Factory,-,2024,,Tarek
SCDC,Country,Kerdasa,Maintenance,2024-02-20,21305176,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
